timestamp,event,total_in,total_out,occupancy
2023-06-10 19:46:00,IN,60,47,13
2023-06-10 19:53:00,IN,61,47,14
2023-06-10 20:06:00,OUT,61,48,13
2023-06-10 20:09:00,OUT,61,49,12
2023-06-10 20:14:00,OUT,61,50,11
2023-06-10 20:19:00,OUT,61,51,10
2023-06-10 20:24:00,OUT,61,52,9
2023-06-10 20:28:00,OUT,61,53,8
2023-06-10 20:29:00,OUT,61,54,7
2023-06-10 20:30:00,OUT,61,55,6
2023-06-10 20:31:00,OUT,61,56,5
2023-06-10 20:34:00,OUT,61,57,4
2023-06-10 20:38:00,OUT,61,58,3
2023-06-10 20:42:00,OUT,61,59,2
2023-06-10 20:44:00,OUT,61,60,1
2023-06-10 20:46:00,OUT,61,61,0
2023-06-18 08:00:00,IN,1,0,1
2023-06-18 08:08:00,OUT,1,1,0
2023-06-18 08:18:00,IN,2,1,1
2023-06-18 08:23:00,IN,3,1,2
2023-06-18 08:36:00,IN,4,1,3
2023-06-18 08:47:00,OUT,4,2,2
2023-06-18 09:01:00,IN,5,2,3
2023-06-18 09:06:00,IN,6,2,4
2023-06-18 09:09:00,OUT,6,3,3
2023-06-18 09:14:00,IN,7,3,4
2023-06-18 09:21:00,IN,8,3,5
2023-06-18 09:25:00,IN,9,3,6
2023-06-18 09:31:00,IN,10,3,7
2023-06-18 09:39:00,OUT,10,4,6
2023-06-18 09:43:00,OUT,10,5,5
2023-06-18 09:51:00,IN,11,5,6
2023-06-18 09:59:00,OUT,11,6,5
2023-06-18 10:03:00,OUT,11,7,4
2023-06-18 10:06:00,OUT,11,8,3
2023-06-18 10:08:00,IN,12,8,4
2023-06-18 10:15:00,IN,13,8,5
2023-06-18 10:18:00,OUT,13,9,4
2023-06-18 10:25:00,IN,14,9,5
2023-06-18 10:27:00,OUT,14,10,4
2023-06-18 10:31:00,OUT,14,11,3
2023-06-18 10:37:00,IN,15,11,4
2023-06-18 10:40:00,IN,16,11,5
2023-06-18 10:42:00,IN,17,11,6
2023-06-18 10:47:00,OUT,17,12,5
2023-06-18 10:54:00,IN,18,12,6
2023-06-18 11:00:00,OUT,18,13,5
2023-06-18 11:07:00,OUT,18,14,4
2023-06-18 11:11:00,OUT,18,15,3
2023-06-18 11:19:00,IN,19,15,4
2023-06-18 11:23:00,OUT,19,16,3
2023-06-18 11:26:00,IN,20,16,4
2023-06-18 11:30:00,OUT,20,17,3
2023-06-18 11:37:00,OUT,20,18,2
2023-06-18 11:43:00,IN,21,18,3
2023-06-18 11:50:00,IN,22,18,4
2023-06-18 11:53:00,IN,23,18,5
2023-06-18 11:56:00,OUT,23,19,4
2023-06-18 12:02:00,OUT,23,20,3
2023-06-18 12:08:00,OUT,23,21,2
2023-06-18 12:21:00,OUT,23,22,1
2023-06-18 12:27:00,OUT,23,23,0
2023-06-18 12:40:00,IN,24,23,1
2023-06-18 12:53:00,OUT,24,24,0
2023-06-18 12:59:00,IN,25,24,1
2023-06-18 13:14:00,IN,26,24,2
2023-06-18 13:29:00,IN,27,24,3
2023-06-18 13:42:00,OUT,27,25,2
2023-06-18 13:55:00,OUT,27,26,1
2023-06-18 14:05:00,OUT,27,27,0
2023-06-18 14:11:00,IN,28,27,1
2023-06-18 14:16:00,IN,29,27,2
2023-06-18 14:23:00,IN,30,27,3
2023-06-18 14:30:00,IN,31,27,4
2023-06-18 14:36:00,IN,32,27,5
2023-06-18 14:38:00,OUT,32,28,4
2023-06-18 14:46:00,IN,33,28,5
2023-06-18 14:50:00,OUT,33,29,4
2023-06-18 14:53:00,IN,34,29,5
2023-06-18 14:55:00,IN,35,29,6
2023-06-18 14:58:00,OUT,35,30,5
2023-06-18 15:01:00,IN,36,30,6
2023-06-18 15:07:00,OUT,36,31,5
2023-06-18 15:13:00,IN,37,31,6
2023-06-18 15:20:00,OUT,37,32,5
2023-06-18 15:25:00,IN,38,32,6
2023-06-18 15:32:00,OUT,38,33,5
2023-06-18 15:36:00,IN,39,33,6
2023-06-18 15:41:00,IN,40,33,7
2023-06-18 15:45:00,IN,41,33,8
2023-06-18 15:48:00,IN,42,33,9
2023-06-18 15:56:00,IN,43,33,10
2023-06-18 16:01:00,OUT,43,34,9
2023-06-18 16:05:00,IN,44,34,10
2023-06-18 16:12:00,IN,45,34,11
2023-06-18 16:20:00,OUT,45,35,10
2023-06-18 16:27:00,OUT,45,36,9
2023-06-18 16:32:00,OUT,45,37,8
2023-06-18 16:35:00,IN,46,37,9
2023-06-18 16:42:00,OUT,46,38,8
2023-06-18 16:47:00,IN,47,38,9
2023-06-18 16:49:00,IN,48,38,10
2023-06-18 16:52:00,IN,49,38,11
2023-06-18 16:57:00,IN,50,38,12
2023-06-18 17:00:00,IN,51,38,13
2023-06-18 17:04:00,IN,52,38,14
2023-06-18 17:09:00,IN,53,38,15
2023-06-18 17:11:00,OUT,53,39,14
2023-06-18 17:13:00,OUT,53,40,13
2023-06-18 17:21:00,IN,54,40,14
2023-06-18 17:23:00,IN,55,40,15
2023-06-18 17:30:00,IN,56,40,16
2023-06-18 17:32:00,IN,57,40,17
2023-06-18 17:37:00,OUT,57,41,16
2023-06-18 17:42:00,OUT,57,42,15
2023-06-18 17:44:00,IN,58,42,16
2023-06-18 17:52:00,OUT,58,43,15
2023-06-18 17:56:00,IN,59,43,16
2023-06-18 17:58:00,IN,60,43,17
2023-06-18 18:06:00,IN,61,43,18
2023-06-18 18:19:00,IN,62,43,19
2023-06-18 18:27:00,OUT,62,44,18
2023-06-18 18:42:00,OUT,62,45,17
2023-06-18 18:51:00,OUT,62,46,16
2023-06-18 19:03:00,OUT,62,47,15
2023-06-18 19:09:00,IN,63,47,16
2023-06-18 19:23:00,OUT,63,48,15
2023-06-18 19:30:00,OUT,63,49,14
2023-06-18 19:44:00,OUT,63,50,13
2023-06-18 19:52:00,IN,64,50,14
2023-06-18 20:08:00,OUT,64,51,13
2023-06-18 20:13:00,OUT,64,52,12
2023-06-18 20:15:00,OUT,64,53,11
2023-06-18 20:18:00,OUT,64,54,10
2023-06-18 20:20:00,OUT,64,55,9
2023-06-18 20:23:00,OUT,64,56,8
2023-06-18 20:26:00,OUT,64,57,7
2023-06-18 20:27:00,OUT,64,58,6
2023-06-18 20:30:00,OUT,64,59,5
2023-06-18 20:33:00,OUT,64,60,4
2023-06-18 20:38:00,OUT,64,61,3
2023-06-18 20:41:00,OUT,64,62,2
2023-06-18 20:43:00,OUT,64,63,1
2023-06-18 20:45:00,OUT,64,64,0
2023-07-12 08:00:00,IN,1,0,1
2023-07-12 08:08:00,OUT,1,1,0
2023-07-12 08:17:00,IN,2,1,1
2023-07-12 08:24:00,OUT,2,2,0
2023-07-12 08:29:00,IN,3,2,1
2023-07-12 08:36:00,IN,4,2,2
2023-07-12 08:45:00,IN,5,2,3
2023-07-12 08:57:00,IN,6,2,4
2023-07-12 09:11:00,IN,7,2,5
2023-07-12 09:15:00,OUT,7,3,4
2023-07-12 09:19:00,IN,8,3,5
2023-07-12 09:25:00,IN,9,3,6
2023-07-12 09:32:00,OUT,9,4,5
2023-07-12 09:35:00,OUT,9,5,4
2023-07-12 09:42:00,IN,10,5,5
2023-07-12 09:47:00,IN,11,5,6
2023-07-12 09:51:00,IN,12,5,7
2023-07-12 09:55:00,OUT,12,6,6
2023-07-12 10:02:00,IN,13,6,7
2023-07-12 10:06:00,OUT,13,7,6
2023-07-12 10:08:00,IN,14,7,7
2023-07-12 10:10:00,OUT,14,8,6
2023-07-12 10:18:00,OUT,14,9,5
2023-07-12 10:25:00,IN,15,9,6
2023-07-12 10:28:00,OUT,15,10,5
2023-07-12 10:35:00,IN,16,10,6
2023-07-12 10:43:00,IN,17,10,7
2023-07-12 10:45:00,OUT,17,11,6
2023-07-12 10:47:00,IN,18,11,7
2023-07-12 10:55:00,OUT,18,12,6
2023-07-12 11:00:00,IN,19,12,7
2023-07-12 11:02:00,OUT,19,13,6
2023-07-12 11:10:00,OUT,19,14,5
2023-07-12 11:12:00,OUT,19,15,4
2023-07-12 11:20:00,IN,20,15,5
2023-07-12 11:25:00,OUT,20,16,4
2023-07-12 11:33:00,OUT,20,17,3
2023-07-12 11:35:00,OUT,20,18,2
2023-07-12 11:38:00,OUT,20,19,1
2023-07-12 11:45:00,IN,21,19,2
2023-07-12 11:47:00,IN,22,19,3
2023-07-12 11:54:00,IN,23,19,4
2023-07-12 11:59:00,OUT,23,20,3
2023-07-12 12:01:00,OUT,23,21,2
2023-07-12 12:12:00,IN,24,21,3
2023-07-12 12:26:00,OUT,24,22,2
2023-07-12 12:38:00,IN,25,22,3
2023-07-12 12:53:00,OUT,25,23,2
2023-07-12 12:58:00,OUT,25,24,1
2023-07-12 13:04:00,IN,26,24,2
2023-07-12 13:15:00,OUT,26,25,1
2023-07-12 13:21:00,IN,27,25,2
2023-07-12 13:26:00,IN,28,25,3
2023-07-12 13:36:00,OUT,28,26,2
2023-07-12 13:44:00,IN,29,26,3
2023-07-12 13:54:00,OUT,29,27,2
2023-07-12 14:07:00,OUT,29,28,1
2023-07-12 14:15:00,IN,30,28,2
2023-07-12 14:17:00,IN,31,28,3
2023-07-12 14:22:00,OUT,31,29,2
2023-07-12 14:29:00,OUT,31,30,1
2023-07-12 14:31:00,OUT,31,31,0
2023-07-12 14:37:00,IN,32,31,1
2023-07-12 14:41:00,OUT,32,32,0
2023-07-12 14:49:00,IN,33,32,1
2023-07-12 14:51:00,OUT,33,33,0
2023-07-12 14:55:00,IN,34,33,1
2023-07-12 15:00:00,IN,35,33,2
2023-07-12 15:02:00,OUT,35,34,1
2023-07-12 15:05:00,IN,36,34,2
2023-07-12 15:11:00,IN,37,34,3
2023-07-12 15:16:00,OUT,37,35,2
2023-07-12 15:24:00,IN,38,35,3
2023-07-12 15:26:00,OUT,38,36,2
2023-07-12 15:32:00,IN,39,36,3
2023-07-12 15:40:00,IN,40,36,4
2023-07-12 15:43:00,OUT,40,37,3
2023-07-12 15:47:00,OUT,40,38,2
2023-07-12 15:49:00,OUT,40,39,1
2023-07-12 15:53:00,IN,41,39,2
2023-07-12 15:57:00,IN,42,39,3
2023-07-12 16:04:00,IN,43,39,4
2023-07-12 16:08:00,OUT,43,40,3
2023-07-12 16:11:00,OUT,43,41,2
2023-07-12 16:18:00,IN,44,41,3
2023-07-12 16:25:00,IN,45,41,4
2023-07-12 16:31:00,OUT,45,42,3
2023-07-12 16:35:00,IN,46,42,4
2023-07-12 16:42:00,OUT,46,43,3
2023-07-12 16:47:00,IN,47,43,4
2023-07-12 16:53:00,IN,48,43,5
2023-07-12 16:55:00,IN,49,43,6
2023-07-12 16:58:00,IN,50,43,7
2023-07-12 17:02:00,IN,51,43,8
2023-07-12 17:10:00,OUT,51,44,7
2023-07-12 17:17:00,IN,52,44,8
2023-07-12 17:24:00,IN,53,44,9
2023-07-12 17:30:00,IN,54,44,10
2023-07-12 17:34:00,IN,55,44,11
2023-07-12 17:39:00,OUT,55,45,10
2023-07-12 17:45:00,IN,56,45,11
2023-07-12 17:48:00,OUT,56,46,10
2023-07-12 17:56:00,IN,57,46,11
2023-07-12 18:01:00,OUT,57,47,10
2023-07-12 18:09:00,IN,58,47,11
2023-07-12 18:17:00,OUT,58,48,10
2023-07-12 18:26:00,OUT,58,49,9
2023-07-12 18:33:00,IN,59,49,10
2023-07-12 18:47:00,OUT,59,50,9
2023-07-12 19:00:00,IN,60,50,10
2023-07-12 19:06:00,OUT,60,51,9
2023-07-12 19:17:00,IN,61,51,10
2023-07-12 19:22:00,OUT,61,52,9
2023-07-12 19:34:00,IN,62,52,10
2023-07-12 19:44:00,IN,63,52,11
2023-07-12 19:49:00,OUT,63,53,10
2023-07-12 20:07:00,OUT,63,54,9
2023-07-12 20:12:00,OUT,63,55,8
2023-07-12 20:15:00,OUT,63,56,7
2023-07-12 20:20:00,OUT,63,57,6
2023-07-12 20:22:00,OUT,63,58,5
2023-07-12 20:23:00,OUT,63,59,4
2023-07-12 20:25:00,OUT,63,60,3
2023-07-12 20:29:00,OUT,63,61,2
2023-07-12 20:30:00,OUT,63,62,1
2023-07-12 20:31:00,OUT,63,63,0
2023-07-20 08:00:00,IN,1,0,1
2023-07-20 08:05:00,OUT,1,1,0
2023-07-20 08:20:00,IN,2,1,1
2023-07-20 08:26:00,IN,3,1,2
2023-07-20 08:31:00,OUT,3,2,1
2023-07-20 08:37:00,IN,4,2,2
2023-07-20 08:45:00,OUT,4,3,1
2023-07-20 08:53:00,OUT,4,4,0
2023-07-20 09:05:00,IN,5,4,1
2023-07-20 09:10:00,IN,6,4,2
2023-07-20 09:15:00,OUT,6,5,1
2023-07-20 09:18:00,IN,7,5,2
2023-07-20 09:26:00,OUT,7,6,1
2023-07-20 09:31:00,OUT,7,7,0
2023-07-20 09:38:00,IN,8,7,1
2023-07-20 09:43:00,IN,9,7,2
2023-07-20 09:46:00,IN,10,7,3
2023-07-20 09:50:00,OUT,10,8,2
2023-07-20 09:52:00,OUT,10,9,1
2023-07-20 09:57:00,IN,11,9,2
2023-07-20 10:04:00,IN,12,9,3
2023-07-20 10:06:00,OUT,12,10,2
2023-07-20 10:11:00,OUT,12,11,1
2023-07-20 10:18:00,IN,13,11,2
2023-07-20 10:24:00,IN,14,11,3
2023-07-20 10:30:00,OUT,14,12,2
2023-07-20 10:36:00,IN,15,12,3
2023-07-20 10:38:00,IN,16,12,4
2023-07-20 10:46:00,IN,17,12,5
2023-07-20 10:51:00,OUT,17,13,4
2023-07-20 10:55:00,IN,18,13,5
2023-07-20 10:59:00,IN,19,13,6
2023-07-20 11:02:00,OUT,19,14,5
2023-07-20 11:07:00,IN,20,14,6
2023-07-20 11:15:00,OUT,20,15,5
2023-07-20 11:17:00,IN,21,15,6
2023-07-20 11:22:00,IN,22,15,7
2023-07-20 11:29:00,IN,23,15,8
2023-07-20 11:33:00,IN,24,15,9
2023-07-20 11:40:00,IN,25,15,10
2023-07-20 11:45:00,OUT,25,16,9
2023-07-20 11:48:00,OUT,25,17,8
2023-07-20 11:55:00,OUT,25,18,7
2023-07-20 12:01:00,IN,26,18,8
2023-07-20 12:06:00,OUT,26,19,7
2023-07-20 12:14:00,OUT,26,20,6
2023-07-20 12:26:00,OUT,26,21,5
2023-07-20 12:38:00,IN,27,21,6
2023-07-20 12:51:00,IN,28,21,7
2023-07-20 12:59:00,OUT,28,22,6
2023-07-20 13:08:00,OUT,28,23,5
2023-07-20 13:18:00,IN,29,23,6
2023-07-20 13:23:00,OUT,29,24,5
2023-07-20 13:36:00,OUT,29,25,4
2023-07-20 13:41:00,IN,30,25,5
2023-07-20 13:52:00,IN,31,25,6
2023-07-20 14:00:00,IN,32,25,7
2023-07-20 14:02:00,IN,33,25,8
2023-07-20 14:05:00,IN,34,25,9
2023-07-20 14:08:00,OUT,34,26,8
2023-07-20 14:10:00,OUT,34,27,7
2023-07-20 14:18:00,IN,35,27,8
2023-07-20 14:23:00,OUT,35,28,7
2023-07-20 14:31:00,IN,36,28,8
2023-07-20 14:36:00,IN,37,28,9
2023-07-20 14:38:00,IN,38,28,10
2023-07-20 14:46:00,OUT,38,29,9
2023-07-20 14:50:00,OUT,38,30,8
2023-07-20 14:58:00,OUT,38,31,7
2023-07-20 15:05:00,OUT,38,32,6
2023-07-20 15:07:00,IN,39,32,7
2023-07-20 15:13:00,OUT,39,33,6
2023-07-20 15:17:00,IN,40,33,7
2023-07-20 15:19:00,OUT,40,34,6
2023-07-20 15:25:00,OUT,40,35,5
2023-07-20 15:27:00,OUT,40,36,4
2023-07-20 15:30:00,IN,41,36,5
2023-07-20 15:32:00,IN,42,36,6
2023-07-20 15:36:00,OUT,42,37,5
2023-07-20 15:44:00,IN,43,37,6
2023-07-20 15:49:00,OUT,43,38,5
2023-07-20 15:55:00,OUT,43,39,4
2023-07-20 15:59:00,IN,44,39,5
2023-07-20 16:03:00,IN,45,39,6
2023-07-20 16:09:00,OUT,45,40,5
2023-07-20 16:15:00,IN,46,40,6
2023-07-20 16:22:00,IN,47,40,7
2023-07-20 16:27:00,IN,48,40,8
2023-07-20 16:34:00,OUT,48,41,7
2023-07-20 16:41:00,OUT,48,42,6
2023-07-20 16:47:00,OUT,48,43,5
2023-07-20 16:50:00,IN,49,43,6
2023-07-20 16:54:00,IN,50,43,7
2023-07-20 16:57:00,OUT,50,44,6
2023-07-20 17:01:00,IN,51,44,7
2023-07-20 17:05:00,OUT,51,45,6
2023-07-20 17:09:00,OUT,51,46,5
2023-07-20 17:15:00,IN,52,46,6
2023-07-20 17:20:00,IN,53,46,7
2023-07-20 17:24:00,OUT,53,47,6
2023-07-20 17:27:00,OUT,53,48,5
2023-07-20 17:30:00,IN,54,48,6
2023-07-20 17:33:00,IN,55,48,7
2023-07-20 17:40:00,IN,56,48,8
2023-07-20 17:46:00,OUT,56,49,7
2023-07-20 17:51:00,IN,57,49,8
2023-07-20 17:57:00,IN,58,49,9
2023-07-20 17:59:00,IN,59,49,10
2023-07-20 18:05:00,IN,60,49,11
2023-07-20 18:18:00,OUT,60,50,10
2023-07-20 18:28:00,IN,61,50,11
2023-07-20 18:37:00,OUT,61,51,10
2023-07-20 18:46:00,OUT,61,52,9
2023-07-20 18:55:00,OUT,61,53,8
2023-07-20 19:04:00,IN,62,53,9
2023-07-20 19:19:00,IN,63,53,10
2023-07-20 19:25:00,OUT,63,54,9
2023-07-20 19:40:00,IN,64,54,10
2023-07-20 19:49:00,OUT,64,55,9
2023-07-20 20:05:00,OUT,64,56,8
2023-07-20 20:06:00,OUT,64,57,7
2023-07-20 20:09:00,OUT,64,58,6
2023-07-20 20:13:00,OUT,64,59,5
2023-07-20 20:18:00,OUT,64,60,4
2023-07-20 20:21:00,OUT,64,61,3
2023-07-20 20:24:00,OUT,64,62,2
2023-07-20 20:27:00,OUT,64,63,1
2023-07-20 20:32:00,OUT,64,64,0
2023-08-07 08:00:00,IN,1,0,1
2023-08-07 08:14:00,OUT,1,1,0
2023-08-07 08:26:00,IN,2,1,1
2023-08-07 08:33:00,OUT,2,2,0
2023-08-07 08:47:00,IN,3,2,1
2023-08-07 09:01:00,OUT,3,3,0
2023-08-07 09:04:00,IN,4,3,1
2023-08-07 09:11:00,OUT,4,4,0
2023-08-07 09:18:00,IN,5,4,1
2023-08-07 09:25:00,OUT,5,5,0
2023-08-07 09:31:00,IN,6,5,1
2023-08-07 09:34:00,IN,7,5,2
2023-08-07 09:37:00,IN,8,5,3
2023-08-07 09:43:00,IN,9,5,4
2023-08-07 09:48:00,IN,10,5,5
2023-08-07 09:51:00,IN,11,5,6
2023-08-07 09:55:00,IN,12,5,7
2023-08-07 10:01:00,OUT,12,6,6
2023-08-07 10:08:00,IN,13,6,7
2023-08-07 10:12:00,OUT,13,7,6
2023-08-07 10:14:00,IN,14,7,7
2023-08-07 10:20:00,IN,15,7,8
2023-08-07 10:25:00,IN,16,7,9
2023-08-07 10:27:00,IN,17,7,10
2023-08-07 10:32:00,IN,18,7,11
2023-08-07 10:37:00,IN,19,7,12
2023-08-07 10:44:00,IN,20,7,13
2023-08-07 10:49:00,IN,21,7,14
2023-08-07 10:57:00,OUT,21,8,13
2023-08-07 11:01:00,OUT,21,9,12
2023-08-07 11:05:00,IN,22,9,13
2023-08-07 11:10:00,IN,23,9,14
2023-08-07 11:15:00,IN,24,9,15
2023-08-07 11:18:00,IN,25,9,16
2023-08-07 11:26:00,OUT,25,10,15
2023-08-07 11:33:00,IN,26,10,16
2023-08-07 11:35:00,OUT,26,11,15
2023-08-07 11:39:00,IN,27,11,16
2023-08-07 11:47:00,OUT,27,12,15
2023-08-07 11:50:00,OUT,27,13,14
2023-08-07 11:54:00,IN,28,13,15
2023-08-07 11:59:00,IN,29,13,16
2023-08-07 12:03:00,OUT,29,14,15
2023-08-07 12:08:00,IN,30,14,16
2023-08-07 12:14:00,OUT,30,15,15
2023-08-07 12:23:00,OUT,30,16,14
2023-08-07 12:35:00,OUT,30,17,13
2023-08-07 12:40:00,OUT,30,18,12
2023-08-07 12:55:00,OUT,30,19,11
2023-08-07 13:10:00,OUT,30,20,10
2023-08-07 13:23:00,IN,31,20,11
2023-08-07 13:28:00,IN,32,20,12
2023-08-07 13:42:00,IN,33,20,13
2023-08-07 13:47:00,IN,34,20,14
2023-08-07 13:54:00,IN,35,20,15
2023-08-07 14:04:00,OUT,35,21,14
2023-08-07 14:09:00,IN,36,21,15
2023-08-07 14:17:00,IN,37,21,16
2023-08-07 14:20:00,OUT,37,22,15
2023-08-07 14:22:00,IN,38,22,16
2023-08-07 14:24:00,OUT,38,23,15
2023-08-07 14:31:00,OUT,38,24,14
2023-08-07 14:35:00,IN,39,24,15
2023-08-07 14:43:00,IN,40,24,16
2023-08-07 14:45:00,OUT,40,25,15
2023-08-07 14:48:00,IN,41,25,16
2023-08-07 14:55:00,OUT,41,26,15
2023-08-07 14:59:00,OUT,41,27,14
2023-08-07 15:07:00,IN,42,27,15
2023-08-07 15:13:00,IN,43,27,16
2023-08-07 15:15:00,OUT,43,28,15
2023-08-07 15:18:00,IN,44,28,16
2023-08-07 15:25:00,IN,45,28,17
2023-08-07 15:28:00,IN,46,28,18
2023-08-07 15:36:00,IN,47,28,19
2023-08-07 15:43:00,OUT,47,29,18
2023-08-07 15:49:00,OUT,47,30,17
2023-08-07 15:57:00,OUT,47,31,16
2023-08-07 15:59:00,IN,48,31,17
2023-08-07 16:01:00,OUT,48,32,16
2023-08-07 16:03:00,OUT,48,33,15
2023-08-07 16:07:00,IN,49,33,16
2023-08-07 16:15:00,OUT,49,34,15
2023-08-07 16:19:00,IN,50,34,16
2023-08-07 16:24:00,OUT,50,35,15
2023-08-07 16:28:00,IN,51,35,16
2023-08-07 16:30:00,OUT,51,36,15
2023-08-07 16:32:00,OUT,51,37,14
2023-08-07 16:36:00,IN,52,37,15
2023-08-07 16:40:00,OUT,52,38,14
2023-08-07 16:43:00,IN,53,38,15
2023-08-07 16:47:00,IN,54,38,16
2023-08-07 16:55:00,IN,55,38,17
2023-08-07 17:03:00,IN,56,38,18
2023-08-07 17:08:00,OUT,56,39,17
2023-08-07 17:12:00,OUT,56,40,16
2023-08-07 17:19:00,OUT,56,41,15
2023-08-07 17:26:00,OUT,56,42,14
2023-08-07 17:34:00,OUT,56,43,13
2023-08-07 17:39:00,IN,57,43,14
2023-08-07 17:42:00,OUT,57,44,13
2023-08-07 17:49:00,OUT,57,45,12
2023-08-07 17:57:00,IN,58,45,13
2023-08-07 18:00:00,OUT,58,46,12
2023-08-07 18:07:00,OUT,58,47,11
2023-08-07 18:19:00,OUT,58,48,10
2023-08-07 18:31:00,OUT,58,49,9
2023-08-07 18:40:00,IN,59,49,10
2023-08-07 18:53:00,OUT,59,50,9
2023-08-07 19:07:00,IN,60,50,10
2023-08-07 19:14:00,IN,61,50,11
2023-08-07 19:29:00,IN,62,50,12
2023-08-07 19:42:00,OUT,62,51,11
2023-08-07 19:56:00,IN,63,51,12
2023-08-07 20:03:00,OUT,63,52,11
2023-08-07 20:07:00,OUT,63,53,10
2023-08-07 20:12:00,OUT,63,54,9
2023-08-07 20:14:00,OUT,63,55,8
2023-08-07 20:17:00,OUT,63,56,7
2023-08-07 20:21:00,OUT,63,57,6
2023-08-07 20:25:00,OUT,63,58,5
2023-08-07 20:30:00,OUT,63,59,4
2023-08-07 20:32:00,OUT,63,60,3
2023-08-07 20:36:00,OUT,63,61,2
2023-08-07 20:38:00,OUT,63,62,1
2023-08-07 20:43:00,OUT,63,63,0
2023-08-22 08:00:00,IN,1,0,1
2023-08-22 08:13:00,OUT,1,1,0
2023-08-22 08:22:00,IN,2,1,1
2023-08-22 08:31:00,OUT,2,2,0
2023-08-22 08:36:00,IN,3,2,1
2023-08-22 08:49:00,IN,4,2,2
2023-08-22 09:04:00,IN,5,2,3
2023-08-22 09:06:00,IN,6,2,4
2023-08-22 09:11:00,IN,7,2,5
2023-08-22 09:15:00,OUT,7,3,4
2023-08-22 09:18:00,IN,8,3,5
2023-08-22 09:23:00,IN,9,3,6
2023-08-22 09:29:00,OUT,9,4,5
2023-08-22 09:35:00,OUT,9,5,4
2023-08-22 09:42:00,IN,10,5,5
2023-08-22 09:50:00,IN,11,5,6
2023-08-22 09:53:00,OUT,11,6,5
2023-08-22 09:59:00,OUT,11,7,4
2023-08-22 10:04:00,IN,12,7,5
2023-08-22 10:06:00,OUT,12,8,4
2023-08-22 10:10:00,IN,13,8,5
2023-08-22 10:18:00,OUT,13,9,4
2023-08-22 10:22:00,IN,14,9,5
2023-08-22 10:24:00,OUT,14,10,4
2023-08-22 10:27:00,IN,15,10,5
2023-08-22 10:32:00,OUT,15,11,4
2023-08-22 10:36:00,OUT,15,12,3
2023-08-22 10:44:00,IN,16,12,4
2023-08-22 10:51:00,IN,17,12,5
2023-08-22 10:58:00,IN,18,12,6
2023-08-22 11:06:00,IN,19,12,7
2023-08-22 11:08:00,IN,20,12,8
2023-08-22 11:14:00,IN,21,12,9
2023-08-22 11:19:00,OUT,21,13,8
2023-08-22 11:23:00,IN,22,13,9
2023-08-22 11:25:00,IN,23,13,10
2023-08-22 11:27:00,OUT,23,14,9
2023-08-22 11:32:00,IN,24,14,10
2023-08-22 11:39:00,OUT,24,15,9
2023-08-22 11:43:00,IN,25,15,10
2023-08-22 11:46:00,IN,26,15,11
2023-08-22 11:54:00,IN,27,15,12
2023-08-22 12:02:00,IN,28,15,13
2023-08-22 12:17:00,IN,29,15,14
2023-08-22 12:27:00,OUT,29,16,13
2023-08-22 12:36:00,IN,30,16,14
2023-08-22 12:48:00,IN,31,16,15
2023-08-22 12:58:00,OUT,31,17,14
2023-08-22 13:07:00,OUT,31,18,13
2023-08-22 13:13:00,IN,32,18,14
2023-08-22 13:26:00,IN,33,18,15
2023-08-22 13:35:00,OUT,33,19,14
2023-08-22 13:40:00,IN,34,19,15
2023-08-22 13:54:00,OUT,34,20,14
2023-08-22 14:00:00,IN,35,20,15
2023-08-22 14:03:00,IN,36,20,16
2023-08-22 14:09:00,IN,37,20,17
2023-08-22 14:14:00,OUT,37,21,16
2023-08-22 14:21:00,OUT,37,22,15
2023-08-22 14:24:00,IN,38,22,16
2023-08-22 14:29:00,OUT,38,23,15
2023-08-22 14:33:00,OUT,38,24,14
2023-08-22 14:35:00,IN,39,24,15
2023-08-22 14:43:00,IN,40,24,16
2023-08-22 14:50:00,OUT,40,25,15
2023-08-22 14:58:00,OUT,40,26,14
2023-08-22 15:03:00,IN,41,26,15
2023-08-22 15:07:00,OUT,41,27,14
2023-08-22 15:14:00,OUT,41,28,13
2023-08-22 15:16:00,IN,42,28,14
2023-08-22 15:18:00,IN,43,28,15
2023-08-22 15:26:00,IN,44,28,16
2023-08-22 15:30:00,OUT,44,29,15
2023-08-22 15:38:00,IN,45,29,16
2023-08-22 15:41:00,IN,46,29,17
2023-08-22 15:44:00,OUT,46,30,16
2023-08-22 15:46:00,OUT,46,31,15
2023-08-22 15:53:00,OUT,46,32,14
2023-08-22 15:59:00,OUT,46,33,13
2023-08-22 16:05:00,IN,47,33,14
2023-08-22 16:12:00,IN,48,33,15
2023-08-22 16:14:00,IN,49,33,16
2023-08-22 16:20:00,IN,50,33,17
2023-08-22 16:26:00,IN,51,33,18
2023-08-22 16:32:00,OUT,51,34,17
2023-08-22 16:35:00,OUT,51,35,16
2023-08-22 16:39:00,OUT,51,36,15
2023-08-22 16:47:00,IN,52,36,16
2023-08-22 16:49:00,IN,53,36,17
2023-08-22 16:54:00,IN,54,36,18
2023-08-22 16:58:00,OUT,54,37,17
2023-08-22 17:00:00,OUT,54,38,16
2023-08-22 17:05:00,OUT,54,39,15
2023-08-22 17:13:00,IN,55,39,16
2023-08-22 17:17:00,OUT,55,40,15
2023-08-22 17:24:00,OUT,55,41,14
2023-08-22 17:31:00,IN,56,41,15
